id_proposta;uf_proponente;municipio_beneficiario;orgao_superior;natureza_juridica;nr_proposta;ano_proposta;orgao_concedente;modalidade;proponente;nr_convenio;dt_assinatura;situacao;subsituacao;dt_inicio_vigencia;dt_fim_vigencia;valor_global;valor_repasse;valor_contrapartida;valor_empenhado;valor_desembolsado;valor_saldo_tesouro;vl_saldo_reman_convenente;vl_rendimento_aplicacao;vl_ingresso_contrapartida;valor_saldo_conta;ano_assinatura;nr_emenda;parlamentar;tipo_parlamentar;valor_emenda;valor_pago
1242661;TO;DUERÉ;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Administração Pública Municipal;78568/2017;2017;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;CONTRATO DE REPASSE;MUNICIPIO DE DUERE;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1746997;TO;LAGOA DA CONFUSÃO;MINISTERIO DA DEFESA;Administração Pública Municipal;3146/2022;2022;MINISTERIO DA DEFESA;CONVENIO;MUNICIPIO DE LAGOA DA CONFUSAO;928352;24/05/2022;Convênio Anulado;;24/05/2022;08/05/2025;406000.0;310588.0;95412.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2022;71280009;BANCADA DE TOCANTINS;BANCADA;310588.0;0.0
1949704;TO;SANTA ROSA DO TOCANTINS;MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL;Administração Pública Municipal;71841/2023;2023;MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL;CONTRATO DE REPASSE;MUNICIPIO DE SANTA ROSA DO TOCANTINS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
593843;TO;PALMAS;MINISTERIO DA SAUDE;Administração Pública Estadual ou do Distrito Federal;22946/2012;2012;MINISTERIO DA SAUDE;CONTRATO DE REPASSE;TOCANTINS SECRETARIA DE ESTADO DE SAUDE;772424;05/12/2012;Convênio Anulado;;05/12/2012;05/12/2014;353482.11;335808.0;17674.11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2012;;;;0.0;0.0
1437684;TO;SANTA RITA DO TOCANTINS;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Administração Pública Municipal;10822/2019;2019;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;CONTRATO DE REPASSE;MUNICIPIO DE SANTA RITA DO TOCANTINS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
108954;TO;PEIXE;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Administração Pública Municipal;71436/2009;2009;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;CONVENIO;MUNICIPIO DE PEIXE;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1521347;TO;SÃO BENTO DO TOCANTINS;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Administração Pública Municipal;55667/2019;2019;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;CONTRATO DE REPASSE;MUNICIPIO DE SAO BENTO DO TOCANTINS;896910;30/12/2019;Prestação de Contas Concluída;;30/12/2019;30/04/2025;960000.0;955000.0;5000.0;4563.79;950436.21;97570.99;0.0;0.0;5000.0;0.0;2019;;;;0.0;944992.24
605702;TO;TUPIRATINS;MINISTERIO DAS CIDADES;Administração Pública Municipal;30355/2012;2012;MINISTERIO DAS CIDADES;CONTRATO DE REPASSE;MUNICIPIO DE TUPIRATINS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;26900010;CESAR HALUM;INDIVIDUAL;493100.0;0.0
1466722;TO;PRAIA NORTE;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Administração Pública Municipal;30694/2019;2019;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;CONTRATO DE REPASSE;MUNICIPIO DE PRAIA NORTE;890902;30/12/2019;Prestação de Contas Concluída;;30/12/2019;30/11/2022;1195250.0;1193750.0;1500.0;1193750.0;1193750.0;0.0;2546.8;0.0;6587.2;0.0;2019;;;;0.0;1172732.78
2127121;TO;PALMAS;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Administração Pública Municipal;50328/2025;2025;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;CONVENIO;MUNICIPIO DE PALMAS;980402;30/12/2025;Em execução;;30/12/2025;30/08/2028;18430085.47;18390085.47;40000.0;18390085.47;0.0;0.0;0.0;0.0;40000.0;40739.15;2025;71280007.0;BANCADA DE TOCANTINS;BANCADA;18390085.47;0.0
1249624;TO;TOCANTÍNIA;MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL;Administração Pública Municipal;82060/2017;2017;MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL;CONVENIO;MUNICIPIO DE TOCANTINIA;850324;29/12/2017;Prestação de Contas Aprovada;;23/01/2018;22/01/2022;453400.0;350000.0;103400.0;350000.0;350000.0;1982.79;585.77;0.0;103400.0;0.0;2017;;;;0.0;453400.0
1689131;TO;SUCUPIRA;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Administração Pública Municipal;35993/2021;2021;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;CONVENIO;MUNICIPIO DE SUCUPIRA;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
199997;TO;PAU D'ARCO;MINISTERIO DO TURISMO;Administração Pública Municipal;9701/2010;2010;MINISTERIO DO TURISMO;CONTRATO DE REPASSE;MUNICIPIO DE PAU D'ARCO;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1438212;TO;GOIANORTE;MINISTERIO DO TURISMO;Administração Pública Municipal;11120/2019;2019;MINISTERIO DO TURISMO;CONTRATO DE REPASSE;MUNICIPIO DE GOIANORTE;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1472214;TO;DOIS IRMÃOS DO TOCANTINS;MINISTERIO DAS CIDADES;Administração Pública Municipal;34099/2019;2019;MINISTERIO DAS CIDADES;CONTRATO DE REPASSE;MUNICIPIO DE DOIS IRMAOS DO TOCANTINS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1471468;TO;MIRACEMA DO TOCANTINS;MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL;Administração Pública Municipal;33542/2019;2019;MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL;CONTRATO DE REPASSE;MUNICIPIO DE MIRACEMA DO TOCANTINS;896418;;Proposta/Plano de Trabalho Aprovado;;10/07/2019;10/07/2021;964118.77;955000.0;9118.77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0
1320425;TO;DARCINÓPOLIS;MINISTERIO DO TURISMO;Administração Pública Municipal;23406/2018;2018;MINISTERIO DO TURISMO;CONTRATO DE REPASSE;MUNICIPIO DE DARCINOPOLIS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
838689;TO;ITACAJÁ;MINISTERIO DO ESPORTE;Administração Pública Municipal;11909/2014;2014;MINISTERIO DO ESPORTE;CONTRATO DE REPASSE;MUNICIPIO DE ITACAJA;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
733591;TO;ALVORADA;MINISTERIO DAS CIDADES;Administração Pública Municipal;42560/2013;2013;MINISTERIO DAS CIDADES;CONTRATO DE REPASSE;MUNICIPIO DE ALVORADA;784410;28/10/2013;Prestação de Contas Concluída;;28/10/2013;31/12/2021;459112.62;443650.0;15462.62;443650.0;443650.0;88926.44;3099.37;0.0;6424.53;0.0;2013;26920008;JUNIOR COIMBRA;INDIVIDUAL;443650.0;354956.28
30539;TO;PALMAS;MINISTERIO DO TURISMO;Administração Pública Estadual ou do Distrito Federal;26414/2008;2008;MINISTERIO DO TURISMO;CONVENIO;SECRETARIA DAS CIDADES HABITACAO E DESENVOLVIMENTO REGIONAL;701230;16/12/2008;Prestação de Contas em Análise;;16/12/2008;24/12/2012;75450000.0;67875000.0;7575000.0;50184295.33;6500000.0;0.0;0.0;0.0;1180579.93;0.0;2008;;;;0.0;8039047.720000001
139955;TO;SUCUPIRA;MINISTERIO DAS CIDADES;Administração Pública Municipal;99143/2009;2009;MINISTERIO DAS CIDADES;CONTRATO DE REPASSE;MUNICIPIO DE SUCUPIRA;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
2123857;TO;DOIS IRMÃOS DO TOCANTINS;MINISTERIO DO ESPORTE;Administração Pública Municipal;48121/2025;2025;MINISTERIO DO ESPORTE;CONTRATO DE REPASSE;MUNICIPIO DE DOIS IRMAOS DO TOCANTINS;981083;30/12/2025;Em execução;;30/12/2025;30/09/2028;418041.63;382000.0;36041.63;382000.0;0.0;0.0;0.0;0.0;0.0;0.0;2025;50060002;COM. ESPORTE;COMISSAO;382000.0;0.0
1386458;TO;BARROLÂNDIA;MINISTERIO DA SAUDE;Administração Pública Municipal;60609/2018;2018;FUNDACAO NACIONAL DE SAUDE;CONVENIO;MUNICIPIO DE BARROLANDIA;878893;;Cancelado;;27/12/2018;27/12/2020;300000.0;300000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0
2125631;TO;MONTE DO CARMO;MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL;Administração Pública Municipal;49359/2025;2025;MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL;CONVENIO;MUNICIPIO DE MONTE DO CARMO;979783;02/12/2025;Em execução;;02/12/2025;02/09/2028;144000.0;142569.33;1430.67;142569.33;142569.33;0.0;0.0;0.0;1430.67;146845.37;2025;50480002.0;COM. DE INTEGRACAO NACIONAL E DES. REGIONAL;COMISSAO;142569.33;0.0
843442;TO;SANTA FÉ DO ARAGUAIA;MINISTERIO DO TURISMO;Administração Pública Municipal;16463/2014;2014;MINISTERIO DO TURISMO;CONTRATO DE REPASSE;MUNICIPIO DE SANTA FE DO ARAGUAIA;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
11863;TO;PIUM;MINISTERIO DAS CIDADES;Administração Pública Municipal;9091/2008;2008;MINISTERIO DAS CIDADES;CONTRATO DE REPASSE;MUNICIPIO DE PIUM;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1472973;TO;BOM JESUS DO TOCANTINS;MINISTERIO DAS CIDADES;Administração Pública Municipal;34658/2019;2019;MINISTERIO DAS CIDADES;CONTRATO DE REPASSE;MUNICIPIO DE BOM JESUS DO TOCANTINS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
854261;TO;PALMAS;MINISTERIO DOS DIREITOS HUMANOS E CIDADANIA;Administração Pública Estadual ou do Distrito Federal;24880/2014;2014;MINISTERIO DOS DIREITOS HUMANOS E CIDADANIA;CONVENIO;SECRETARIA DE CIDADANIA E JUSTICA;803600;01/07/2014;Prestação de Contas Concluída;;01/07/2014;01/07/2016;468396.66;442379.82;26016.84;442379.82;221189.91;273773.02;16100.88;0.0;26016.84;0.0;2014;;;;0.0;0.0
65260;TO;GUARAÍ;MINISTERIO DAS CIDADES;Administração Pública Municipal;28772/2009;2009;MINISTERIO DAS CIDADES;CONTRATO DE REPASSE;MUNICIPIO DE GUARAI;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1142405;TO;LIZARDA;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Administração Pública Municipal;1981/2017;2017;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;CONTRATO DE REPASSE;MUNICIPIO DE LIZARDA;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
153612;TO;DIVINÓPOLIS DO TOCANTINS;MINISTERIO DAS CIDADES;Administração Pública Municipal;111804/2009;2009;MINISTERIO DAS CIDADES;CONTRATO DE REPASSE;MUNICIPIO DE DIVINOPOLIS DO TOCANTINS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1009743;TO;ARAGOMINAS;MINISTERIO DO TURISMO;Administração Pública Municipal;39389/2015;2015;MINISTERIO DO TURISMO;CONTRATO DE REPASSE;MUNICIPIO DE ARAGOMINAS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
45319;TO;ARAGUATINS;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Administração Pública Municipal;9023/2009;2009;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;CONVENIO;MUNICIPIO DE ARAGUATINS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1360553;TO;SÃO SEBASTIÃO DO TOCANTINS;MINISTERIO DO TURISMO;Administração Pública Municipal;50118/2018;2018;MINISTERIO DO TURISMO;CONTRATO DE REPASSE;MUNICIPIO DE SAO SEBASTIAO DO TOCANTINS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1456950;TO;PORTO ALEGRE DO TOCANTINS;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Administração Pública Municipal;26076/2019;2019;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;CONVENIO;MUNICIPIO DE PORTO ALEGRE DO TOCANTINS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1195868;TO;TUPIRAMA;MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL;Administração Pública Municipal;45770/2017;2017;MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL;CONVENIO OU CONTRATO DE REPASSE;MUNICIPIO DE TUPIRAMA;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1304955;TO;SÃO SEBASTIÃO DO TOCANTINS;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Administração Pública Municipal;9619/2018;2018;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;CONTRATO DE REPASSE;MUNICIPIO DE SAO SEBASTIAO DO TOCANTINS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
786761;TO;FORMOSO DO ARAGUAIA;MINISTERIO DA SAUDE;Administração Pública Municipal;78792/2013;2013;FUNDACAO NACIONAL DE SAUDE;CONVENIO;MUNICIPIO DE FORMOSO DO ARAGUAIA;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1182400;TO;RIACHINHO;MINISTÉRIO DO DESENVOLVIMENTO E ASSISTÊNCIA SOCIAL, FAMÍLIA E COMBATE FOME;Administração Pública Municipal;36080/2017;2017;MINISTÉRIO DO DESENVOLVIMENTO E ASSISTÊNCIA SOCIAL, FAMÍLIA E COMBATE FOME;CONTRATO DE REPASSE;MUNICIPIO DE RIACHINHO;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
874118;TO;GURUPI;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;Organização da Sociedade Civil;37903/2014;2014;FUNDO NACIONAL ANTIDROGAS;CONVENIO;CASA RESGATANDO VIDAS MAANAIM;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1079916;TO;PARAÍSO DO TOCANTINS;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Administração Pública Municipal;22423/2016;2016;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;CONTRATO DE REPASSE;MUNICIPIO DE PARAISO DO TOCANTINS;830804;;Proposta/Plano de Trabalho Aprovado;;15/05/2016;15/05/2018;976000.0;975000.0;1000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0
994821;TO;PALMAS;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;Administração Pública Estadual ou do Distrito Federal;30890/2015;2015;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;CONVENIO;SECRETARIA DE CIDADANIA E JUSTICA;822739;31/12/2015;Prestação de Contas Aprovada;;31/12/2015;17/08/2022;996205.23;853273.12;59954.54;853193.12;853193.12;188642.1;13254.79;82977.57;59954.54;0.0;2015;;;;0.0;808419.1799999999
2227061;TO;PORTO NACIONAL;MINISTERIO DO TURISMO;Administração Pública Municipal;30053/2026;2026;MINISTERIO DO TURISMO;CONTRATO DE REPASSE;MUNICIPIO DE PORTO NACIONAL;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;60110005;COM. DESENV REGIONAL E TURISMO;COMISSAO;2492689.0;0.0
1247470;TO;NOVO ACORDO;MINISTERIO DA SAUDE;Administração Pública Municipal;81207/2017;2017;FUNDACAO NACIONAL DE SAUDE;CONVENIO;MUNICIPIO DE NOVO ACORDO;855840;;Proposta/Plano de Trabalho Aprovado;;29/12/2017;29/09/2020;100000.0;100000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;30680006.0;CARLOS HENRIQUE GAGUIM;INDIVIDUAL;100000.0;0.0
827730;TO;XAMBIOÁ;MINISTERIO DO TURISMO;Administração Pública Municipal;2367/2014;2014;MINISTERIO DO TURISMO;CONTRATO DE REPASSE;MUNICIPIO DE XAMBIOA;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
66050;TO;AXIXÁ DO TOCANTINS;MINISTÉRIO DO DESENVOLVIMENTO AGRÁRIO E AGRICULTURA FAMILIAR;Administração Pública Municipal;29561/2009;2009;MINISTÉRIO DO DESENVOLVIMENTO AGRÁRIO E AGRICULTURA FAMILIAR;CONTRATO DE REPASSE;MUNICIPIO DE AXIXA DO TOCANTINS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1990792;TO;PALMAS;MINISTERIO DAS CIDADES;Administração Pública Estadual ou do Distrito Federal;17469/2024;2024;MINISTERIO DAS CIDADES;TERMO DE COMPROMISSO;AGENCIA TOCANTINENSE DE SANEAMENTO - ATS;966721;14/08/2024;Em execução;;14/08/2024;31/07/2027;1734465.09;1719930.7;14534.39;429982.68;0.0;0.0;0.0;0.0;0.0;0.0;2024;;;;0.0;0.0
448759;TO;ABREULÂNDIA;MINISTERIO DO ESPORTE;Administração Pública Municipal;25196/2011;2011;MINISTERIO DO ESPORTE;CONTRATO DE REPASSE;MUNICIPIO DE ABREULANDIA;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
893990;TO;PALMAS;MINISTERIO DA SAUDE;Administração Pública Municipal;45079/2014;2014;MINISTERIO DA SAUDE;CONTRATO DE REPASSE;FUNDO MUNICIPAL DE SAUDE - FMS;811516;19/12/2014;Prestação de Contas Concluída;;19/12/2014;30/11/2020;4919908.42;1350000.0;3569908.42;1350000.0;250000.0;287453.53;0.0;0.0;0.0;0.0;2014;23590008.0;KATIA ABREU;INDIVIDUAL;1350000.0;0.0
1143310;TO;RIACHINHO;MINISTÉRIO DO DESENVOLVIMENTO AGRÁRIO E AGRICULTURA FAMILIAR;Administração Pública Municipal;2666/2017;2017;INSTIT. NAC. DE COLONIZACAO E REFORMA AGRARIA;CONVENIO;MUNICIPIO DE RIACHINHO;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
38551;TO;PONTE ALTA DO BOM JESUS;MINISTERIO DO TURISMO;Administração Pública Municipal;2672/2009;2009;MINISTERIO DO TURISMO;CONTRATO DE REPASSE;MUNICIPIO DE PONTE ALTA DO BOM JESUS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
141604;TO;ITACAJÁ;MINISTERIO DO TURISMO;Administração Pública Municipal;100559/2009;2009;MINISTERIO DO TURISMO;CONVENIO;MUNICIPIO DE ITACAJA;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
568350;TO;PORTO NACIONAL;MINISTERIO DA SAUDE;Administração Pública Municipal;7943/2012;2012;FUNDACAO NACIONAL DE SAUDE;CONVENIO;MUNICIPIO DE PORTO NACIONAL;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1773724;TO;LIZARDA;MINISTERIO DO ESPORTE;Administração Pública Municipal;16058/2022;2022;MINISTERIO DO ESPORTE;CONTRATO DE REPASSE;MUNICIPIO DE LIZARDA;930770;30/08/2022;Em execução;;30/08/2022;31/08/2026;482500.0;477500.0;5000.0;477500.0;0.0;0.0;0.0;0.0;0.0;0.0;2022;81000313;RELATOR GERAL;RELATOR GERAL;477500.0;0.0
1898815;TO;PALMAS;MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL;Administração Pública Estadual ou do Distrito Federal;43173/2023;2023;MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL;CONVENIO;AGENCIA DE TRANSPORTES, OBRAS E INFRAESTRUTURA - AGETO;948474;29/12/2023;Em execução;;31/12/2023;02/01/2027;1434500.0;1432500.0;2000.0;1432500.0;0.0;0.0;0.0;0.0;2000.0;2479.84;2023;;;;0.0;0.0
1344668;TO;SAMPAIO;MINISTERIO DO ESPORTE;Administração Pública Municipal;41024/2018;2018;MINISTERIO DO ESPORTE;CONTRATO DE REPASSE;MUNICIPIO DE SAMPAIO;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
137968;TO;SUCUPIRA;MINISTERIO DO ESPORTE;Administração Pública Municipal;97362/2009;2009;MINISTERIO DO ESPORTE;CONTRATO DE REPASSE;MUNICIPIO DE SUCUPIRA;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
2122691;TO;GUARAÍ;MINISTERIO DAS CIDADES;Administração Pública Municipal;41434/2025;2025;MINISTERIO DAS CIDADES;TERMO DE COMPROMISSO;MUNICIPIO DE GUARAI;986811;11/12/2025;Em execução;;11/12/2025;30/11/2029;3080000.0;3080000.0;0.0;308000.0;308000.0;0.0;0.0;0.0;0.0;318346.97;2025;;;;0.0;0.0
1288019;TO;ALVORADA;MINISTERIO DAS CIDADES;Administração Pública Municipal;103622/2017;2017;MINISTERIO DAS CIDADES;CONTRATO DE REPASSE;MUNICIPIO DE ALVORADA;863826;30/12/2017;Prestação de Contas Concluída;;30/12/2017;31/10/2023;989000.0;987600.0;1400.0;987600.0;987600.0;270747.06;383.8;0.0;1400.61;0.0;2017;;;;0.0;724376.01
320791;TO;DIANÓPOLIS;MINISTERIO DO MEIO AMBIENTE;Administração Pública Municipal;73214/2010;2010;MINISTERIO DO MEIO AMBIENTE;CONVENIO;MUNICIPIO DE DIANOPOLIS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
44149;TO;DIVINÓPOLIS DO TOCANTINS;MINISTERIO DO ESPORTE;Administração Pública Municipal;7886/2009;2009;MINISTERIO DO ESPORTE;CONTRATO DE REPASSE;MUNICIPIO DE DIVINOPOLIS DO TOCANTINS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1144938;TO;MARIANÓPOLIS DO TOCANTINS;MINISTÉRIO DO DESENVOLVIMENTO AGRÁRIO E AGRICULTURA FAMILIAR;Administração Pública Municipal;3828/2017;2017;INSTIT. NAC. DE COLONIZACAO E REFORMA AGRARIA;CONVENIO;MUNICIPIO DE MARIANOPOLIS DO TOCANTINS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1442715;TO;MURICILÂNDIA;MINISTERIO DO TURISMO;Administração Pública Municipal;14481/2019;2019;MINISTERIO DO TURISMO;CONTRATO DE REPASSE;MUNICIPIO DE MURICILANDIA;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1679430;TO;CRISTALÂNDIA;MINISTERIO DAS CIDADES;Administração Pública Municipal;31079/2021;2021;MINISTERIO DAS CIDADES;CONTRATO DE REPASSE;MUNICIPIO DE CRISTALANDIA;911847;12/08/2021;Prestação de Contas Concluída;;12/08/2021;30/09/2025;502533.55;481104.0;21429.55;481104.0;481104.0;73323.54;0.0;0.0;19548.84;0.0;2021;;;;0.0;459557.78
1303599;TO;NATIVIDADE;MINISTERIO DO TURISMO;Administração Pública Municipal;8617/2018;2018;MINISTERIO DO TURISMO;CONVENIO;MUNICIPIO DE NATIVIDADE;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
78841;TO;PEIXE;MINISTERIO DAS CIDADES;Administração Pública Municipal;42100/2009;2009;MINISTERIO DAS CIDADES;CONTRATO DE REPASSE;MUNICIPIO DE PEIXE;710210;17/12/2009;Prestação de Contas Concluída;;17/12/2009;31/12/2020;351592.63;295300.0;56292.63;236240.0;236240.0;40845.51;0.0;0.0;4985.34;0.0;2009;;;;0.0;250590.69000000003
122911;TO;BABAÇULÂNDIA;MINISTERIO DAS CIDADES;Administração Pública Municipal;83435/2009;2009;MINISTERIO DAS CIDADES;CONTRATO DE REPASSE;MUNICIPIO DE BABACULANDIA;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
184658;TO;COLMEIA;MINISTERIO DO TURISMO;Administração Pública Municipal;838/2010;2010;MINISTERIO DO TURISMO;CONVENIO;MUNICIPIO DE COLMEIA;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
324466;TO;LIZARDA;MINISTERIO DAS CIDADES;Administração Pública Municipal;76115/2010;2010;MINISTERIO DAS CIDADES;CONTRATO DE REPASSE;MUNICIPIO DE LIZARDA;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
304597;TO;ARAGUATINS;MINISTERIO DAS CIDADES;Administração Pública Municipal;58720/2010;2010;MINISTERIO DAS CIDADES;CONTRATO DE REPASSE;MUNICIPIO DE ARAGUATINS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
20158;TO;PEQUIZEIRO;MINISTÉRIO DO DESENVOLVIMENTO AGRÁRIO E AGRICULTURA FAMILIAR;Administração Pública Municipal;16602/2008;2008;MINISTÉRIO DO DESENVOLVIMENTO AGRÁRIO E AGRICULTURA FAMILIAR;CONTRATO DE REPASSE;MUNICIPIO DE PEQUIZEIRO;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1978635;TO;FORMOSO DO ARAGUAIA;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Administração Pública Municipal;10535/2024;2024;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;CONVENIO OU CONTRATO DE REPASSE;MUNICIPIO DE FORMOSO DO ARAGUAIA;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
762710;TO;CRISTALÂNDIA;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Administração Pública Municipal;62238/2013;2013;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;CONTRATO DE REPASSE;MUNICIPIO DE CRISTALANDIA;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
